attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase,v_total_ft3,m_total_lbm,u_total_btu,operating_pmin_psia,operating_pmax_psia,hard_pmin_psia,hard_pmax_psia,bracket_low_psia,bracket_high_psia,v_residual_low_ft3,v_residual_high_ft3,sign_low,sign_high,regime_low,regime_high,bracket_windows,valid_evals,invalid_evals,nan_evals,out_of_range_evals,bracket_found,bracket_trace
148,8.241437,1,-0.965988,0.000000,NONE,MONOTONIC_DESCENT,2,0.002893,DRAIN,1800.000000,81212.980000,35745100.000000,334.700000,2349.700000,20.000000,2800.000000,453.906700,454.852400,16.858890,-6.891129,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=431.211 Pmax=476.602 status_low=OK status_high=OK Vres_low=624.314 Vres_high=-210.935 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
149,8.244215,1,0.412415,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.002939,DRAIN,1800.000000,81127.440000,35723920.000000,334.700000,2349.700000,20.000000,2800.000000,454.616000,455.563100,16.729770,-6.987061,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=431.885 Pmax=477.347 status_low=OK status_high=OK Vres_low=623.117 Vres_high=-212.362 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
150,8.246993,1,0.321365,0.000000,NONE,MONOTONIC_DESCENT,2,0.002965,DRAIN,1800.000000,81041.910000,35702730.000000,334.700000,2349.700000,20.000000,2800.000000,455.267100,456.215600,18.084270,-5.587173,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=432.504 Pmax=478.031 status_low=OK status_high=OK Vres_low=623.515 Vres_high=-213.787 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
151,8.249771,1,0.231262,0.000000,NONE,MONOTONIC_DESCENT,2,0.002992,DRAIN,1800.000000,80956.400000,35681530.000000,334.700000,2349.700000,20.000000,2800.000000,455.978500,456.928400,17.968490,-5.663834,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=433.180 Pmax=478.777 status_low=OK status_high=OK Vres_low=622.332 Vres_high=-215.213 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
152,8.252549,1,0.150864,0.000000,NONE,MONOTONIC_DESCENT,2,0.003018,DRAIN,1800.000000,80870.900000,35660320.000000,334.700000,2349.700000,20.000000,2800.000000,456.690900,457.642400,17.853730,-5.739517,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=433.856 Pmax=479.526 status_low=OK status_high=OK Vres_low=621.157 Vres_high=-216.638 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
153,8.255327,1,0.074219,4.000000,NONE,MONOTONIC_DESCENT,2,0.003045,DRAIN,1800.000000,80785.410000,35639100.000000,334.700000,2349.700000,20.000000,2800.000000,457.404500,458.357400,17.748660,-5.805740,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=434.534 Pmax=480.275 status_low=OK status_high=OK Vres_low=619.991 Vres_high=-218.064 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
154,8.258105,1,-0.001617,0.000000,NONE,MONOTONIC_DESCENT,2,0.003072,DRAIN,1800.000000,80699.930000,35617880.000000,334.700000,2349.700000,20.000000,2800.000000,458.119100,459.073500,17.644260,-5.865387,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=435.213 Pmax=481.025 status_low=OK status_high=OK Vres_low=618.827 Vres_high=-219.490 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
155,8.260883,1,-0.065308,0.000000,NONE,MONOTONIC_DESCENT,2,0.003099,DRAIN,1800.000000,80614.460000,35596630.000000,334.700000,2349.700000,20.000000,2800.000000,458.835000,459.790900,17.543530,-5.918869,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=435.893 Pmax=481.777 status_low=OK status_high=OK Vres_low=617.671 Vres_high=-220.915 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
156,8.263661,1,-0.128250,0.000000,NONE,MONOTONIC_DESCENT,2,0.003126,DRAIN,1800.000000,80529.010000,35575380.000000,334.700000,2349.700000,20.000000,2800.000000,459.551900,460.509300,17.452390,-5.971146,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=436.574 Pmax=482.530 status_low=OK status_high=OK Vres_low=616.527 Vres_high=-222.340 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
157,8.266439,1,-0.181885,0.000000,NONE,MONOTONIC_DESCENT,2,0.003154,DRAIN,1800.000000,80443.560000,35554120.000000,334.700000,2349.700000,20.000000,2800.000000,460.269900,461.228800,17.364560,-6.020355,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=437.256 Pmax=483.283 status_low=OK status_high=OK Vres_low=615.384 Vres_high=-223.765 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
158,8.269217,1,-0.240738,0.000000,NONE,MONOTONIC_DESCENT,2,0.003182,DRAIN,1800.000000,80358.130000,35532840.000000,334.700000,2349.700000,20.000000,2800.000000,460.989100,461.949500,17.283080,-6.063065,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=437.940 Pmax=484.039 status_low=OK status_high=OK Vres_low=614.243 Vres_high=-225.189 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
159,8.271996,1,-0.282166,0.000000,NONE,MONOTONIC_DESCENT,2,0.003210,DRAIN,1800.000000,80272.710000,35511560.000000,334.700000,2349.700000,20.000000,2800.000000,461.709400,462.671300,17.205280,-6.091156,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=438.624 Pmax=484.795 status_low=OK status_high=OK Vres_low=613.120 Vres_high=-226.614 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
160,8.274774,1,-0.319824,0.000000,NONE,MONOTONIC_DESCENT,2,0.003238,DRAIN,1800.000000,80187.300000,35490260.000000,334.700000,2349.700000,20.000000,2800.000000,462.430800,463.394300,17.133350,-6.130142,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=439.309 Pmax=485.552 status_low=OK status_high=OK Vres_low=612.001 Vres_high=-228.038 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
161,8.277552,1,-0.360275,0.000000,NONE,MONOTONIC_DESCENT,2,0.003266,DRAIN,1800.000000,80101.910000,35468950.000000,334.700000,2349.700000,20.000000,2800.000000,463.153400,464.118300,17.070450,-6.154663,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=439.996 Pmax=486.311 status_low=OK status_high=OK Vres_low=610.890 Vres_high=-229.463 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
162,8.280330,1,-0.391983,0.000000,NONE,MONOTONIC_DESCENT,2,0.003295,DRAIN,1800.000000,80016.520000,35447640.000000,334.700000,2349.700000,20.000000,2800.000000,463.877100,464.843500,17.005250,-6.172806,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=440.683 Pmax=487.071 status_low=OK status_high=OK Vres_low=609.778 Vres_high=-230.887 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
163,8.283108,1,-0.414734,0.000000,NONE,MONOTONIC_DESCENT,2,0.003324,DRAIN,1800.000000,79931.160000,35426310.000000,334.700000,2349.700000,20.000000,2800.000000,464.601900,465.569800,16.948640,-6.185440,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=441.372 Pmax=487.832 status_low=OK status_high=OK Vres_low=608.682 Vres_high=-232.311 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
164,8.285886,1,-0.434403,0.000000,NONE,MONOTONIC_DESCENT,2,0.003353,DRAIN,1800.000000,79845.800000,35404970.000000,334.700000,2349.700000,20.000000,2800.000000,465.327800,466.297200,16.898010,-6.197784,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=442.061 Pmax=488.594 status_low=OK status_high=OK Vres_low=607.588 Vres_high=-233.734 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
165,8.288664,1,-0.453903,0.000000,NONE,MONOTONIC_DESCENT,2,0.003382,DRAIN,1800.000000,79760.450000,35383620.000000,334.700000,2349.700000,20.000000,2800.000000,466.054900,467.025800,16.850590,-6.212662,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=442.752 Pmax=489.358 status_low=OK status_high=OK Vres_low=606.499 Vres_high=-235.158 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
166,8.291442,1,-0.470520,0.000000,NONE,MONOTONIC_DESCENT,2,0.003411,DRAIN,1800.000000,79675.120000,35362260.000000,334.700000,2349.700000,20.000000,2800.000000,466.783100,467.755600,16.808750,-6.210556,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=443.444 Pmax=490.122 status_low=OK status_high=OK Vres_low=605.417 Vres_high=-236.581 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
167,8.294220,1,-0.475784,0.000000,NONE,MONOTONIC_DESCENT,2,0.003441,DRAIN,1800.000000,79589.800000,35340880.000000,334.700000,2349.700000,20.000000,2800.000000,467.512500,468.486400,16.767120,-6.205811,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=444.137 Pmax=490.888 status_low=OK status_high=OK Vres_low=604.345 Vres_high=-238.005 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
168,8.296998,1,-0.475662,0.000000,NONE,MONOTONIC_DESCENT,2,0.003471,DRAIN,1800.000000,79504.480000,35319500.000000,334.700000,2349.700000,20.000000,2800.000000,468.242900,469.218400,16.736690,-6.198334,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=444.831 Pmax=491.655 status_low=OK status_high=OK Vres_low=603.281 Vres_high=-239.428 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
169,8.299776,1,-0.467270,0.000000,NONE,MONOTONIC_DESCENT,2,0.003501,DRAIN,1800.000000,79419.190000,35298110.000000,334.700000,2349.700000,20.000000,2800.000000,468.974500,469.951600,16.711730,-6.185165,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=445.526 Pmax=492.423 status_low=OK status_high=OK Vres_low=602.223 Vres_high=-240.851 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
170,8.302554,1,-0.464462,0.000000,NONE,MONOTONIC_DESCENT,2,0.003531,DRAIN,1800.000000,79333.900000,35276700.000000,334.700000,2349.700000,20.000000,2800.000000,469.707300,470.685900,16.694920,-6.166611,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=446.222 Pmax=493.193 status_low=OK status_high=OK Vres_low=601.170 Vres_high=-242.274 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
171,8.305332,1,-0.450867,0.000000,NONE,MONOTONIC_DESCENT,2,0.003561,DRAIN,1800.000000,79248.630000,35255290.000000,334.700000,2349.700000,20.000000,2800.000000,470.441200,471.421300,16.669860,-6.145584,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=446.919 Pmax=493.963 status_low=OK status_high=OK Vres_low=600.124 Vres_high=-243.696 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
172,8.308110,1,-0.431641,0.000000,NONE,MONOTONIC_DESCENT,2,0.003592,DRAIN,1800.000000,79163.370000,35233860.000000,334.700000,2349.700000,20.000000,2800.000000,471.176300,472.157900,16.661350,-6.113693,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=447.618 Pmax=494.735 status_low=OK status_high=OK Vres_low=599.085 Vres_high=-245.119 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
173,8.310888,1,-0.407471,0.000000,NONE,MONOTONIC_DESCENT,2,0.003623,DRAIN,1800.000000,79078.120000,35212430.000000,334.700000,2349.700000,20.000000,2800.000000,471.912500,472.895600,16.655120,-6.079147,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=448.317 Pmax=495.508 status_low=OK status_high=OK Vres_low=598.053 Vres_high=-246.541 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
174,8.313666,1,-0.377991,0.000000,NONE,MONOTONIC_DESCENT,2,0.003654,DRAIN,1800.000000,78992.880000,35190980.000000,334.700000,2349.700000,20.000000,2800.000000,472.649800,473.634500,16.651610,-6.048126,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=449.017 Pmax=496.282 status_low=OK status_high=OK Vres_low=597.027 Vres_high=-247.963 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
175,8.316444,1,-0.354462,0.000000,NONE,MONOTONIC_DESCENT,2,0.003685,DRAIN,1800.000000,78907.660000,35169520.000000,334.700000,2349.700000,20.000000,2800.000000,473.388400,474.374600,16.655520,-6.006195,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=449.719 Pmax=497.058 status_low=OK status_high=OK Vres_low=596.003 Vres_high=-249.385 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
176,8.319222,1,-0.315064,-4.000000,NONE,MONOTONIC_DESCENT,2,0.003716,DRAIN,1800.000000,78822.450000,35148050.000000,334.700000,2349.700000,20.000000,2800.000000,474.128100,475.115800,16.656680,-5.956665,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=450.422 Pmax=497.834 status_low=OK status_high=OK Vres_low=594.991 Vres_high=-250.807 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
177,8.322001,1,-0.273254,0.000000,NONE,MONOTONIC_DESCENT,2,0.003748,DRAIN,1800.000000,78737.240000,35126570.000000,334.700000,2349.700000,20.000000,2800.000000,474.868900,475.858200,16.667970,-5.910339,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=451.126 Pmax=498.612 status_low=OK status_high=OK Vres_low=593.985 Vres_high=-252.228 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
178,8.324779,1,-0.232147,0.000000,NONE,MONOTONIC_DESCENT,2,0.003780,DRAIN,1800.000000,78652.050000,35105080.000000,334.700000,2349.700000,20.000000,2800.000000,475.610900,476.601700,16.684480,-5.856506,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=451.830 Pmax=499.391 status_low=OK status_high=OK Vres_low=592.978 Vres_high=-253.650 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
179,8.327557,1,-0.183380,0.000000,NONE,MONOTONIC_DESCENT,2,0.003812,DRAIN,1800.000000,78566.880000,35083580.000000,334.700000,2349.700000,20.000000,2800.000000,476.354000,477.346400,16.703130,-5.795044,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=452.536 Pmax=500.172 status_low=OK status_high=OK Vres_low=591.985 Vres_high=-255.071 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
180,8.330335,1,-0.121704,0.000000,NONE,MONOTONIC_DESCENT,2,0.003844,DRAIN,1800.000000,78481.720000,35062060.000000,334.700000,2349.700000,20.000000,2800.000000,477.098300,478.092300,16.729030,-5.723328,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=453.243 Pmax=500.953 status_low=OK status_high=OK Vres_low=591.005 Vres_high=-256.492 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
181,8.333113,1,-0.066284,0.000000,NONE,MONOTONIC_DESCENT,2,0.003877,DRAIN,1800.000000,78396.570000,35040540.000000,334.700000,2349.700000,20.000000,2800.000000,477.843800,478.839300,16.760040,-5.660614,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=453.952 Pmax=501.736 status_low=OK status_high=OK Vres_low=590.021 Vres_high=-257.913 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
182,8.335891,1,-0.000977,0.000000,NONE,MONOTONIC_DESCENT,2,0.003910,DRAIN,1800.000000,78311.430000,35019010.000000,334.700000,2349.700000,20.000000,2800.000000,478.590500,479.587500,16.797940,-5.579712,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=454.661 Pmax=502.520 status_low=OK status_high=OK Vres_low=589.045 Vres_high=-259.334 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
183,8.338669,1,0.071838,0.000000,NONE,MONOTONIC_DESCENT,2,0.003943,DRAIN,1800.000000,78226.300000,34997460.000000,334.700000,2349.700000,20.000000,2800.000000,479.338300,480.336900,16.835420,-5.499908,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=455.371 Pmax=503.305 status_low=OK status_high=OK Vres_low=588.080 Vres_high=-260.754 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
184,8.341447,1,0.148712,0.000000,NONE,MONOTONIC_DESCENT,2,0.003976,DRAIN,1800.000000,78141.190000,34975910.000000,334.700000,2349.700000,20.000000,2800.000000,480.087200,481.087400,16.882480,-5.412903,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=456.083 Pmax=504.092 status_low=OK status_high=OK Vres_low=587.118 Vres_high=-262.175 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
185,8.344225,1,0.227722,0.000000,NONE,MONOTONIC_DESCENT,2,0.004009,DRAIN,1800.000000,78056.090000,34954340.000000,334.700000,2349.700000,20.000000,2800.000000,480.837300,481.839100,16.934200,-5.329498,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=456.796 Pmax=504.879 status_low=OK status_high=OK Vres_low=586.169 Vres_high=-263.595 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
186,8.347003,1,0.313416,0.000000,NONE,MONOTONIC_DESCENT,2,0.004043,DRAIN,1800.000000,77971.000000,34932760.000000,334.700000,2349.700000,20.000000,2800.000000,481.588600,482.591900,16.987610,-5.236206,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=457.509 Pmax=505.668 status_low=OK status_high=OK Vres_low=585.216 Vres_high=-265.015 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
187,8.349781,1,0.395508,0.000000,NONE,MONOTONIC_DESCENT,2,0.004077,DRAIN,1800.000000,77885.920000,34911180.000000,334.700000,2349.700000,20.000000,2800.000000,482.341100,483.346000,17.050510,-5.136475,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=458.224 Pmax=506.458 status_low=OK status_high=OK Vres_low=584.275 Vres_high=-266.435 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
188,8.352559,1,0.489838,0.000000,NONE,MONOTONIC_DESCENT,2,0.004111,DRAIN,1800.000000,77800.860000,34889580.000000,334.700000,2349.700000,20.000000,2800.000000,483.094800,484.101200,17.104430,-5.035004,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=458.940 Pmax=507.250 status_low=OK status_high=OK Vres_low=583.334 Vres_high=-267.855 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
189,8.355337,1,0.593445,0.000000,NONE,MONOTONIC_DESCENT,2,0.004145,DRAIN,1800.000000,77715.800000,34867970.000000,334.700000,2349.700000,20.000000,2800.000000,483.849600,484.857600,17.181090,-4.924042,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=459.657 Pmax=508.042 status_low=OK status_high=OK Vres_low=582.413 Vres_high=-269.274 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
190,8.358115,1,0.695862,0.000000,NONE,MONOTONIC_DESCENT,2,0.004180,DRAIN,1800.000000,77630.770000,34846350.000000,334.700000,2349.700000,20.000000,2800.000000,484.605600,485.615200,17.256530,-4.814545,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=460.375 Pmax=508.836 status_low=OK status_high=OK Vres_low=581.492 Vres_high=-270.694 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
191,8.360893,1,0.794281,0.000000,NONE,MONOTONIC_DESCENT,2,0.004215,DRAIN,1800.000000,77545.740000,34824720.000000,334.700000,2349.700000,20.000000,2800.000000,485.362800,486.374000,17.330720,-4.700745,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=461.095 Pmax=509.631 status_low=OK status_high=OK Vres_low=580.565 Vres_high=-272.113 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
192,8.363671,1,0.907379,0.000000,NONE,MONOTONIC_DESCENT,2,0.004250,DRAIN,1800.000000,77460.730000,34803080.000000,334.700000,2349.700000,20.000000,2800.000000,486.121200,487.133900,17.408810,-4.577972,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=461.815 Pmax=510.427 status_low=OK status_high=OK Vres_low=579.660 Vres_high=-273.532 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
193,8.366449,1,-0.345917,0.000000,NONE,BOUNDED_OSCILLATORY,4,0.004264,DRAIN,1800.000000,77375.730000,34781420.000000,334.700000,2349.700000,20.000000,2800.000000,486.880700,487.895100,17.496310,-4.451569,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=462.537 Pmax=511.225 status_low=OK status_high=OK Vres_low=578.755 Vres_high=-274.951 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
194,8.369227,1,-0.222321,0.000000,NONE,MONOTONIC_DESCENT,2,0.004300,DRAIN,1800.000000,77290.730000,34759760.000000,334.700000,2349.700000,20.000000,2800.000000,487.704900,488.720900,16.219240,-5.689636,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=463.320 Pmax=512.090 status_low=OK status_high=OK Vres_low=576.389 Vres_high=-276.370 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
195,8.372005,1,-0.095123,0.000000,NONE,MONOTONIC_DESCENT,2,0.004335,DRAIN,1800.000000,77205.760000,34738080.000000,334.700000,2349.700000,20.000000,2800.000000,488.466900,489.484600,16.314450,-5.555054,1,-1,SATURATED_MIX,SATURATED_MIX,1,51,0,0,0,1,[OPERATING:1] Pmin=464.044 Pmax=512.890 status_low=OK status_high=OK Vres_low=575.496 Vres_high=-277.789 sign_low=1 sign_high=-1 regime_low=SATURATED_MIX regime_high=SUBCOOLED_LIQUID source=BUBBLE_DRAIN_MASS_CLOSURE
