attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase
1288,11.408420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1289,11.411200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1290,11.413970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1291,11.416750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1292,11.419530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1293,11.422310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1294,11.425090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1295,11.427860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1296,11.430640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1297,11.433420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1298,11.436200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1299,11.438980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1300,11.441750,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1301,11.444530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1302,11.447310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1303,11.450090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1304,11.452870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1305,11.455640,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1306,11.458420,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1307,11.461200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1308,11.463980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1309,11.466760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1310,11.469530,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1311,11.472310,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1312,11.475090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1313,11.477870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1314,11.480650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1315,11.483430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1316,11.486200,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1317,11.488980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1318,11.491760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1319,11.494540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1320,11.497320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1321,11.500090,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1322,11.502870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1323,11.505650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1324,11.508430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1325,11.511210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1326,11.513980,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1327,11.516760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1328,11.519540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1329,11.522320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1330,11.525100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1331,11.527870,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1332,11.530650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1333,11.533430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1334,11.536210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1335,11.538990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1336,11.541760,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1337,11.544540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1338,11.547320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1339,11.550100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1340,11.552880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1341,11.555650,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1342,11.558430,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1343,11.561210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1344,11.563990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1345,11.566770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1346,11.569540,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1347,11.572320,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1348,11.575100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1349,11.577880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1350,11.580660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1351,11.583440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1352,11.586210,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1353,11.588990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1354,11.591770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1355,11.594550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1356,11.597330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1357,11.600100,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1358,11.602880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1359,11.605660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1360,11.608440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1361,11.611220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1362,11.613990,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1363,11.616770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1364,11.619550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1365,11.622330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1366,11.625110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1367,11.627880,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1368,11.630660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1369,11.633440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1370,11.636220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1371,11.639000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1372,11.641770,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1373,11.644550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1374,11.647330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1375,11.650110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1376,11.652890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1377,11.655660,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1378,11.658440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1379,11.661220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1380,11.664000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1381,11.666780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1382,11.669550,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1383,11.672330,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1384,11.675110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1385,11.677890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1386,11.680670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1387,11.683440,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1388,11.686220,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1389,11.689000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1390,11.691780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1391,11.694560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1392,11.697340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1393,11.700110,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1394,11.702890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1395,11.705670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1396,11.708450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1397,11.711230,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1398,11.714000,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1399,11.716780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1400,11.719560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1401,11.722340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1402,11.725120,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1403,11.727890,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1404,11.730670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1405,11.733450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1406,11.736230,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1407,11.739010,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1408,11.741780,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1409,11.744560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1410,11.747340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1411,11.750120,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1412,11.752900,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1413,11.755670,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1414,11.758450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1415,11.761230,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1416,11.764010,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1417,11.766790,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1418,11.769560,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1419,11.772340,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1420,11.775120,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1421,11.777900,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1422,11.780680,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1423,11.783450,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1424,11.786230,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1425,11.789010,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1426,11.791790,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1427,11.794570,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1428,11.797350,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1429,11.800120,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1430,11.802900,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1431,11.805680,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1432,11.808460,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1433,11.811240,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1434,11.814010,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1435,11.816790,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1436,11.819570,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1437,11.822350,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1438,11.825130,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1439,11.827900,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1440,11.830680,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1441,11.833460,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1442,11.836240,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1443,11.839020,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1444,11.841790,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1445,11.844570,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1446,11.847350,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1447,11.850130,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1448,11.852910,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1449,11.855680,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1450,11.858460,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1451,11.861240,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1452,11.864020,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1453,11.866800,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1454,11.869570,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1455,11.872350,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1456,11.875130,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1457,11.877910,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1458,11.880690,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1459,11.883460,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1460,11.886240,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1461,11.889020,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1462,11.891800,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1463,11.894580,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1464,11.897360,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1465,11.900130,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1466,11.902910,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1467,11.905690,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1468,11.908470,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1469,11.911250,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1470,11.914020,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1471,11.916800,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1472,11.919580,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1473,11.922360,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1474,11.925140,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1475,11.927910,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1476,11.930690,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1477,11.933470,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1478,11.936250,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1479,11.939030,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1480,11.941800,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1481,11.944580,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1482,11.947360,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1483,11.950140,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1484,11.952920,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1485,11.955690,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1486,11.958470,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1487,11.961250,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1488,11.964030,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1489,11.966810,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1490,11.969580,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1491,11.972360,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1492,11.975140,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1493,11.977920,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1494,11.980700,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1495,11.983470,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1496,11.986250,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1497,11.989030,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1498,11.991810,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1499,11.994590,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1500,11.997360,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1501,12.000140,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1502,12.002920,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1503,12.005700,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1504,12.008480,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1505,12.011260,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1506,12.014030,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1507,12.016810,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1508,12.019590,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1509,12.022370,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1510,12.025150,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1511,12.027920,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1512,12.030700,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1513,12.033480,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1514,12.036260,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
1515,12.039040,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
